"07";"8001665127974";"c"
"07";"8001665127967";"c"
"07";"3245411400729";"b"
"07";"3242272250050";"c"
"07";"3240931531021";"d"
"07";"3240931540641";"c"
"07";"3560070816828";"b"
"07";"3245412476525";"b"
"07";"3240931533292";"c"
"07";"3564700391914";"b"
"07";"3564700391952";"c"
"07";"3240931540115";"c"
"07";"3250390520344";"d"
"07";"3596710173457";"c"
"07";"8001665127608";"d"
"07";"8076808890015";"b"
"07";"3240931537689";"c"
"07";"8001665128520";"d"
"07";"3240931531007";"d"
"07";"8001665702713";"c"
"07";"3254560153257";"c"
"07";"3256222989372";"c"
"07";"20351922";"c"
"07";"20351915";"c"
"07";"3153575630817";"c"
"07";"3240930613001";"c"
"07";"3240931536842";"c"
"07";"3256222989389";"b"
"07";"3596710283071";"c"
"07";"3266140054045";"c"
"07";"3038353934106";"c"
"07";"8480017089649";"a"
"07";"8480017755094";"d"
"07";"3242272256458";"d"
"07";"3222472780939";"a"
"07";"3250391535521";"c"
"07";"3263859472313";"c"
"07";"3266140030124";"c"
"07";"4011849200700";"b"
"07";"8480017001283";"d"
"07";"3439496601458";"a"
"07";"20351939";"c"
"07";"3257981176331";"a"
"07";"3338310220083";"c"
"07";"3240931542959";"c"
"07";"8001665703871";"c"
"07";"20729677";"d"
"07";"3263858054114";"b"
"07";"3596710446858";"c"
"07";"3450970107204";"b"
"07";"8001665703840";"d"
"07";"3263858054312";"a"
"07";"3338310220090";"c"
"07";"3350030202040";"a"
"08";"4002359755200";"a"
"08";"4002359660894";"a"
"08";"3245412654305";"b"
"08";"3270160872053";"c"
"08";"3229820786636";"a"
"08";"3242272255352";"b"
"08";"5997523324278";"c"
"08";"3580282816300";"b"
"08";"8852018511069";"c"
"08";"8712429350209";"c"
"08";"3564700696927";"e"
"08";"3350031671791";"b"
"08";"6901017321185";"b"
"08";"3760092457478";"e"
"08";"3229820055626";"b"
"08";"3229820786643";"d"
"08";"3256220666107";"a"
"08";"20534707";"b"
"08";"6923744329340";"c"
"08";"6933362461551";"c"
"08";"00674683";"a"
"08";"3250391945313";"e"
"08";"6933362462299";"c"
"08";"3386030001598";"a"
"08";"3564700762875";"b"
"08";"3248830690399";"a"
"08";"3412610330496";"c"
"08";"3250391945344";"e"
"08";"26044750";"d"
"08";"3229820788913";"b"
"08";"8852018160045";"c"
"08";"3560070673193";"a"
"08";"3379140196780";"e"
"08";"3760092457539";"e"
"08";"6922532812347";"b"
"08";"9310432160168";"c"
"09";"7613034223524";"c"
"09";"7613032261504";"c"
"09";"26048888";"c"
"09";"3560070205431";"a"
"09";"3350031943157";"c"
"09";"3263859810719";"b"
"09";"3248830724254";"b"
"09";"4001724014317";"c"
"09";"3256221115970";"b"
"09";"3596710275755";"a"
"09";"3424600000234";"b"
"09";"2000000035084";"c"
"09";"3222475445859";"c"
"09";"3292590824921";"b"
"09";"3273640001189";"c"
"09";"3436590082091";"c"
"09";"3257983940084";"a"
"09";"3599741000815";"b"
"09";"2000000028040";"c"
"09";"3760184010673";"a"
"09";"27066126";"c"
"09";"4001724017639";"c"
"09";"3564700798546";"b"
"09";"5400101008779";"b"
"09";"3257983111606";"c"
"09";"3564700691229";"b"
"09";"3596710441938";"d"
"09";"3439496408446";"b"
"09";"3564700365458";"b"
"09";"3258561412177";"a"
"09";"2000000061996";"b"
"10";"3596710359431";"c"
"10";"7613034225795";"c"
"10";"3560070822492";"c"
"10";"3292590815127";"b"
"10";"3257982052702";"c"
"10";"20673642";"d"
"10";"3596710433551";"d"
"10";"3257981224636";"b"
"10";"3287390076274";"b"
"10";"3222473163694";"b"
"10";"7613034473141";"c"
"10";"3240931541921";"d"
"10";"3564700797358";"c"
"10";"3564700797396";"c"
"10";"3760106061936";"d"
"10";"20639075";"c"
"10";"3270160890156";"b"
"10";"3596710435371";"b"
"10";"20516703";"d"
"10";"20652364";"c"
"10";"3287390075635";"c"
"10";"3424600000340";"c"
"10";"3263858057016";"b"
"10";"3410280004839";"d"
"11";"3242272450559";"d"
"11";"3560070124817";"c"
"11";"3270160371983";"d"
"11";"3242273205059";"d"
"11";"3245411954277";"c"
"11";"3498424203553";"d"
"11";"3263859811013";"c"
"11";"3660140003865";"c"
"11";"3424600000258";"d"
"11";"3564700038291";"c"
"11";"3596710337811";"b"
"11";"4606272023257";"d"
"11";"3270160645916";"c"
"11";"3564707093484";"b"
"11";"3222473452422";"b"
"11";"3250391524679";"d"
"11";"3263858400119";"b"
"11";"3350031937736";"d"
"11";"3560070602407";"d"
"11";"3564700405703";"b"
"11";"3257984565057";"d"
"11";"3222474147853";"c"
"11";"3245390177193";"c"
"11";"3250392088231";"d"
"11";"3242272832355";"d"
"11";"7613034642240";"d"
"11";"3250392224806";"d"
"11";"3700029205468";"b"
"11";"3263859812713";"b"
"11";"3263859815615";"d"
"11";"5400141376807";"c"
"11";"3564700682357";"c"
"11";"3242273205165";"d"
"11";"3273640001141";"c"
"11";"3266191038223";"d"
"11";"3424600000791";"d"
"11";"3242273205660";"d"
"11";"3700477606114";"d"
"11";"3257983995305";"d"
"11";"3000027364205";"c"
"11";"3429711501137";"d"
"11";"3564700691182";"c"
"11";"3258561412108";"c"
"11";"8014294302261";"c"
"11";"7613036218153";"d"
"12";"3242272500056";"d"
"12";"3242273204052";"d"
"12";"20113087";"b"
"12";"3242272410058";"d"
"12";"3242273050055";"d"
"12";"3242272505051";"d"
"12";"3242272411055";"c"
"12";"3242272450054";"d"
"12";"20639099";"d"
"12";"3350033160651";"d"
"12";"3250391402892";"c"
"12";"3256224059721";"c"
"12";"3263858053711";"c"
"12";"3257981358911";"b"
"12";"3257981358904";"b"
"12";"3596710434671";"c"
"12";"3263859810313";"b"
"12";"3242272500261";"d"
"12";"3564700038284";"c"
"12";"3242272832157";"d"
"12";"3222474642518";"c"
"12";"3250391247738";"c"
"12";"3256224059745";"b"
"12";"3256220017961";"c"
"12";"3410280059280";"c"
"12";"3596710364084";"d"
"12";"3263859986421";"c"
"12";"3287390076274";"b"
"12";"3560070832521";"c"
"12";"3242273206056";"c"
"12";"3222472703594";"c"
"12";"3240931541921";"d"
"12";"3263859473013";"c"
"12";"7613033604645";"c"
"12";"3242272500162";"d"
"12";"3760106061936";"d"
"12";"3270160890118";"c"
"12";"3263858597215";"b"
"12";"7613036006637";"c"
"12";"3270160890330";"d"
"12";"22224067";"d"
"12";"3564700868607";"c"
"12";"3258561412160";"c"
"12";"3250392224776";"c"
"12";"3242272500469";"d"
"13";"3564700433270";"b"
"13";"3242273204052";"d"
"13";"3596710359431";"c"
"13";"3242273205059";"d"
"13";"3245411954277";"c"
"13";"3242273201051";"c"
"13";"3242273203055";"d"
"13";"20165628";"b"
"13";"3242272826552";"d"
"13";"3250391402892";"c"
"13";"3250391402953";"d"
"13";"3257981358911";"b"
"13";"3257981358898";"d"
"13";"3257981358904";"b"
"13";"3256224059790";"c"
"13";"3242273202058";"d"
"13";"3222474147853";"c"
"13";"3564700356555";"c"
"13";"3245413824899";"b"
"13";"3242272832355";"d"
"13";"3242272832256";"c"
"13";"3242272832157";"d"
"13";"3250392224806";"d"
"13";"3257982266925";"c"
"13";"20285586";"b"
"13";"3263859474713";"d"
"13";"3222472703617";"d"
"13";"3242273206056";"c"
"13";"3222472703594";"c"
"13";"3760106061936";"d"
"13";"3245411955588";"b"
"14";"3017760619998";"c"
"14";"3017760472890";"c"
"14";"5050083779398";"c"
"14";"3560070678051";"d"
"14";"3245414263048";"d"
"14";"3222472767947";"d"
"14";"3263852666610";"c"
"14";"3560070510108";"d"
"14";"3245411443566";"d"
"14";"3560070649266";"d"
"14";"3596710306923";"d"
"14";"3596710360826";"d"
"14";"3263852666818";"d"
"14";"3350031950223";"d"
"14";"3250391773909";"e"
"14";"3263852666719";"d"
"14";"3222472480976";"d"
"14";"3350031757327";"d"
"14";"3263850576614";"c"
"14";"3257982142045";"d"
"14";"3257981685390";"d"
"14";"3257981029101";"d"
"14";"3596710326921";"d"
"14";"3250391995325";"d"
"14";"3017760526395";"c"
"15";"3182180033256";"d"
"15";"3564700009659";"c"
"15";"3564700013656";"c"
"15";"3273670000107";"b"
"15";"3564700074633";"d"
"15";"3041090063213";"c"
"15";"3256220110105";"c"
"15";"3254560859944";"c"
"15";"3254560046054";"c"
"15";"26017228";"d"
"15";"3182180001101";"c"
"15";"3248650124777";"d"
"15";"26017211";"d"
"15";"3182180032518";"c"
"15";"3596710178971";"d"
"15";"5400101201729";"c"
"15";"3222471534922";"c"
"15";"3350031913563";"d"
"15";"3256220110129";"c"
"15";"3263852510913";"c"
"15";"3258561010021";"b"
"15";"8480017016065";"d"
"15";"3263852510524";"c"
"15";"3273670000251";"c"
"15";"7622210155573";"c"
"15";"3266191007816";"c"
"15";"3560071013547";"c"
"15";"2256274510105";"c"
"16";"3392460480827";"c"
"16";"3017760363990";"c"
"16";"3564700253434";"c"
"16";"3270190197867";"c"
"16";"3250390145615";"c"
"16";"7622210393968";"c"
"16";"7622210139641";"e"
"16";"3222472481812";"d"
"16";"3256224060888";"b"
"16";"26043371";"d"
"16";"3350031771064";"c"
"16";"3222474204983";"b"
"16";"3263850575617";"c"
"16";"8480017016072";"c"
"16";"3266191007823";"d"
"16";"3258561010052";"c"
"16";"5410041145700";"c"
"16";"3700353613182";"c"
"16";"3250391161881";"c"
"16";"3760178790109";"d"
"16";"3525830000602";"c"
"16";"3354030000026";"c"
"16";"3760178790529";"d"
"17";"3392460482012";"c"
"17";"3017760363990";"c"
"17";"3564707002158";"b"
"17";"3182180012183";"a"
"17";"7622300694678";"c"
"17";"3560070823291";"c"
"17";"3250391124800";"b"
"17";"3263852510319";"a"
"17";"3350031533693";"b"
"17";"3560070573042";"c"
"17";"3268350120688";"c"
"17";"7622210276278";"c"
"17";"3257980251954";"b"
"17";"3268350120084";"a"
"17";"8410706000198";"b"
"17";"3174503433423";"a"
"17";"3174503423424";"c"
"17";"20105716";"c"
"17";"3263850575211";"b"
"17";"7610058003408";"c"
"17";"5601560111226";"d"
"17";"3266191007830";"c"
"17";"3256225722075";"a"
"17";"3273670000251";"c"
"17";"3250392428297";"c"
"17";"3258561010014";"b"
"17";"3266191009551";"c"
"18";"3017624047813";"e"
"18";"3017620401473";"e"
"18";"3017620402135";"e"
"18";"3017620424403";"e"
"18";"7612100066379";"e"
"18";"80051428";"e"
"18";"80176800";"e"
"18";"3564700022153";"e"
"18";"3760076001543";"e"
"18";"3564700088753";"e"
"18";"3560071005641";"e"
"18";"3760076001345";"e"
"18";"20457105";"e"
"18";"3175681105393";"a"
"18";"5400113545774";"e"
"18";"3330720237361";"e"
"18";"7610848654681";"b"
"18";"3017620420009";"e"
"18";"3330720237378";"e"
"18";"8410014308610";"e"
"18";"0062020000316";"e"
"18";"3328861507504";"e"
"18";"3250391374144";"e"
"18";"3662072013370";"a"
"18";"80768937";"e"
"19";"3165440008461";"d"
"19";"3165440006702";"a"
"19";"3165440008782";"c"
"19";"3564700224250";"a"
"19";"3223920700127";"a"
"19";"3223920620128";"a"
"19";"3038352357005";"a"
"19";"3165440002919";"a"
"19";"3600900020091";"a"
"19";"3038352707602";"a"
"19";"3177960003611";"a"
"19";"3600900001502";"d"
"19";"3038352597609";"a"
"19";"3560070636662";"a"
"19";"3254560066298";"a"
"19";"3223920710133";"a"
"19";"3600900010986";"a"
"19";"3038359002076";"a"
"19";"3254560066106";"a"
"19";"3600900001519";"c"
"19";"3011360005410";"b"
"19";"20223427";"a"
"19";"3165440002926";"a"
"19";"6111094000013";"a"
"19";"3270190008606";"a"
"19";"3270190156208";"a"
"19";"3564700009895";"a"
"19";"3380380060816";"b"
"19";"3223922910128";"a"
"19";"3600900010580";"a"
"19";"3596710090020";"b"
"19";"26019338";"a"
"19";"3270190008613";"a"
"19";"3038359002069";"a"
"19";"3038352547604";"a"
"19";"3600900010818";"a"
"19";"3248650176660";"a"
"19";"3222471003015";"a"
"19";"3250390009283";"a"
"19";"3256221011302";"a"
"19";"3600900011075";"b"
"19";"3245413136527";"c"
"19";"3245412379284";"a"
"19";"3223920630134";"a"
"19";"3254560099630";"a"
"19";"3250391331444";"d"
"19";"3250390009290";"a"
"19";"3307130702093";"a"
"19";"3596710307999";"a"
"19";"3329486411122";"a"
"19";"3329486411207";"a"
"19";"3271510000102";"b"
"19";"3263850610813";"a"
"19";"3038352357104";"a"
"19";"8011033142508";"a"
"19";"8011033000884";"a"
"19";"3564707084833";"a"
"19";"3380390010054";"a"
"19";"3223926805048";"a"
"19";"3222472920342";"c"
"19";"3257980695666";"a"
"19";"3257980695680";"a"
"19";"3256220360180";"b"
"19";"3600900010764";"a"
"19";"3410280003832";"a"
"19";"3596710081769";"a"
"19";"3165440008133";"a"
"19";"6111094000228";"a"
"19";"3270190132035";"a"
"19";"3263850619014";"a"
"19";"3038354562612";"c"
"19";"3038351886902";"a"
"19";"3038359000614";"a"
"19";"3038359004995";"c"
"19";"3038359003318";"a"
"19";"6111094000235";"a"
"19";"3560070822836";"a"
"19";"3564700009888";"a"
"19";"3564700644232";"a"
"19";"3564700282489";"c"
"19";"3248650176653";"a"
"19";"3245390170262";"a"
"19";"8025504001232";"a"
"19";"3222471003039";"a"
"19";"3222473592234";"a"
"19";"3222474221638";"a"
"19";"3222471053546";"a"
"19";"3350031669231";"a"
"19";"3252970006354";"a"
"19";"3250391908707";"a"
"19";"3250391487158";"a"
"19";"32503916726339";"a"
"19";"3257980695673";"a"
"19";"3257980695659";"a"
"19";"3256220061117";"a"
"19";"3256221011319";"a"
"19";"3256221111804";"a"
"19";"7101406008461";"d"
"19";"3329486421206";"a"
"19";"3329486421121";"a"
"19";"3165440007518";"a"
"19";"3273120012124";"a"
"19";"3273120021935";"a"
"19";"3276650050017";"a"
"19";"3580281040102";"c"
"19";"3580281040058";"a"
"19";"3580281042052";"a"
"19";"3580281040355";"a"
"19";"3263850610417";"a"
"19";"3263850619113";"a"
"19";"3038354562629";"b"
"19";"3038351870307";"a"
"19";"3038359000638";"a"
"19";"3038359002380";"b"
"19";"8480017018922";"c"
"19";"8480017651259";"a"
"19";"8011033016007";"a"
"19";"8011033001881";"a"
"19";"3329486321209";"a"
"19";"3250390009269";"a"
"19";"3038359001222";"a"
"19";"20860929";"a"
"19";"5400164170031";"a"
"19";"3580281042250";"a"
"19";"4212298156208";"a"
"19";"3560070824137";"a"
"19";"3038359005008";"a"
"19";"3660861400295";"a"
"19";"3596710331499";"c"
"19";"5410028280127";"a"
"19";"3564700871614";"a"
"19";"3329486471201";"a"
"19";"3258565100353";"b"
"19";"3596710437375";"a"
"19";"3450970006941";"a"
"19";"3660861400134";"a"
"19";"3250391672639";"a"
"19";"3223921220327";"a"
"19";"3256226092009";"a"
"19";"3254560031609";"a"
"19";"3266191107318";"a"
"19";"3258561100579";"a"
"19";"3252970008266";"a"
"19";"8032942610100";"a"
"19";"3038359005701";"a"
"19";"3660861024811";"a"
"19";"3560070823987";"a"
"19";"3380390108409";"a"
"19";"3380380070457";"a"
"19";"3660861024781";"a"
"19";"3660861400011";"a"
"19";"3660861027898";"b"
"19";"3600900021050";"d"
"20";"8710438009484";"a"
"20";"8710438051612";"a"
"20";"8710438101614";"b"
"20";"3560070937868";"a"
"20";"3560070491292";"c"
"20";"3256830010420";"a"
"20";"3256830002418";"a"
"20";"8710438070095";"a"
"20";"8710438058369";"a"
"20";"3560070856480";"a"
"20";"3564700409619";"b"
"20";"3256830010390";"a"
"20";"8710438100693";"a"
"20";"3599741000853";"b"
"20";"3560070123858";"a"
"20";"8770838064889";"a"
"20";"3256830010574";"b"
"20";"8710438064544";"a"
"20";"3599740007716";"b"
"20";"5010228012902";"a"
"20";"8710438100785";"a"
"20";"3560070791002";"a"
"20";"3560070057658";"a"
"20";"3222471673478";"a"
"20";"8710438092196";"b"
"20";"3270160125517";"a"
"20";"3263859873219";"b"
"20";"8710438104097";"a"
"20";"3560070057597";"a"
"20";"5410376123008";"a"
"20";"5410171004793";"a"
"20";"3250391232222";"b"
"20";"8710438064827";"a"
"20";"3599740003176";"a"
"20";"8710438100754";"a"
"20";"5410376322777";"a"
"20";"3256830004429";"b"
"20";"8710438100877";"a"
"20";"8710438100723";"a"
"20";"8710438102666";"a"
"20";"8710438098310";"a"
"20";"8710438097290";"a"
"20";"3596710074457";"b"
"20";"3760032001884";"a"
"20";"26053547";"b"
"20";"3270160500680";"a"
"20";"3270160126262";"a"
"20";"3270160128587";"a"
"20";"3263859871819";"b"
"20";"20008512";"b"
"20";"3560070699469";"a"
"20";"3250390319702";"c"
"20";"3257983748819";"b"
"20";"3410280020792";"b"
"20";"8710438089936";"b"
"20";"3596710387229";"a"
"20";"3270160127672";"a"
"20";"3270160128983";"a"
"20";"3263859871710";"a"
"20";"3263859972516";"a"
"20";"3270160125852";"a"
"20";"3222475931628";"a"
"20";"3222472074601";"a"
"20";"3222471021606";"a"
"20";"3250390211815";"b"
"20";"3257980060860";"a"
"20";"3257981667648";"a"
"20";"3256224160885";"c"
"20";"8710438088816";"a"
"20";"8710438100815";"b"
"20";"8710438060430";"c"
"20";"8710438067026";"b"
"20";"8710438067385";"a"
"20";"8710438090024";"b"
"20";"8710438051315";"a"
"20";"3599741000846";"a"
"20";"3599740009260";"a"
"20";"3263859870515";"a"
"20";"3263859872113";"b"
"20";"3263859873011";"a"
"20";"323796";"a"
"20";"5400247018434";"a"
"20";"3760032932706";"b"
"20";"3564700006306";"a"
"20";"8710438064858";"a"
"20";"3256221977929";"a"
"20";"3660992335152";"a"
"20";"3245397004652";"a"
"20";"3599741000518";"b"
"20";"3222475652400";"a"
"20";"3596710391134";"b"
"20";"3250390022756";"b"
"20";"3448270001438";"b"
"20";"8711571038218";"a"
"20";"3258561413051";"a"
"20";"3256224701606";"a"
"20";"3256830003552";"a"
"20";"3596710375646";"a"
"20";"8710438106572";"a"
"20";"3256220515351";"a"
"20";"3596710375608";"a"
"20";"8710449924332";"a"
"20";"20847593";"b"
"20";"5410376322487";"a"
"20";"5412873163679";"a"
"20";"8710438107975";"a"
"20";"8710438107944";"a"
"20";"3250391922642";"b"
"20";"8710438108187";"c"
"20";"20428860";"c"
"20";"3560070616114";"a"
"20";"5413081250045";"a"
"20";"3560070717903";"b"
"21";"3266980033613";"c"
"21";"3596690128041";"c"
"21";"20386962";"c"
"21";"3564700528914";"b"
"21";"3596690135049";"d"
"21";"3011250115021";"c"
"21";"3270160204281";"c"
"21";"3270160881895";"c"
"21";"20001483";"c"
"21";"3270160206001";"b"
"21";"3596690128096";"d"
"21";"3230890014161";"b"
"21";"3250392209780";"c"
"21";"3596690136046";"c"
"21";"3596710366972";"b"
"21";"5051751000721";"d"
"21";"3222476211729";"b"
"21";"3661405007482";"c"
"21";"3245412074073";"c"
"21";"3435660332302";"c"
"21";"3596690147042";"c"
"21";"3560071012489";"c"
"21";"3564700721766";"d"
"21";"3263856734810";"b"
"21";"3596710439089";"d"
"21";"3256220269285";"b"
"21";"3596710421336";"c"
"21";"3230890016424";"d"
"21";"3596690757128";"d"
"21";"3230890933530";"d"
